,Unnamed: 0,name,address,description,longitude,latitude
415,415,Yousinn (Юсинн) на улице Одоевского 1/2,"ул. Одоевского, 1/2, Новосибирск","Yousinn (Юсинн) на улице Одоевского 1/2 по адресу ул. Одоевского, 1/2, Новосибирск. Минимальная стоимость в отеле 'Yousinn (Юсинн) на улице Одоевского 1/2' за ночь: от 1960₽",83.110837,54.938214
416,416,Релакс (Relax),"ул. Школьная, д.10, Озеро-Карачи","Релакс (Relax) по адресу ул. Школьная, д.10, Озеро-Карачи. Минимальная стоимость в отеле 'Релакс (Relax)' за ночь: от 3122₽",76.960988,55.348437
417,417,У самовара,"ул. Пасечная, д.10, Новосибирск","У самовара по адресу ул. Пасечная, д.10, Новосибирск. Минимальная стоимость в отеле 'У самовара' за ночь: от 3202₽",83.114672,54.862881
418,418,Восток,"ул.Промышленная, 1а/3, Бердск","Восток по адресу ул.Промышленная, 1а/3, Бердск. Минимальная стоимость в отеле 'Восток' за ночь: от 2643₽",83.131174,54.752734
419,419,Хостел На Сибирской,"улица Сибирская,д. 51, Новосибирск","Хостел На Сибирской по адресу улица Сибирская,д. 51, Новосибирск. Минимальная стоимость в отеле 'Хостел На Сибирской' за ночь: от 1221₽",82.910252,55.037288
420,420,Yousinn (Юсинн) на улице Жуковского,"ул. Жуковского, 117, Новосибирск","Yousinn (Юсинн) на улице Жуковского по адресу ул. Жуковского, 117, Новосибирск. Минимальная стоимость в отеле 'Yousinn (Юсинн) на улице Жуковского' за ночь: от 2834₽",82.891971,55.059121
421,421,В гости на улице Челюскинцев 15/1,"ул. Челюскинцев, 15/1-9, Новосибирск","В гости на улице Челюскинцев 15/1 по адресу ул. Челюскинцев, 15/1-9, Новосибирск. Минимальная стоимость в отеле 'В гости на улице Челюскинцев 15/1' за ночь: от 3250₽",82.904997,55.040848
422,422,Truck House Hotel,"Vostochnoye sh., 5, Novosibirsk, Novosibirskaya oblast', Russia, 630517, Новосибирск","Truck House Hotel по адресу Vostochnoye sh., 5, Novosibirsk, Novosibirskaya oblast', Russia, 630517, Новосибирск. Минимальная стоимость в отеле 'Truck House Hotel' за ночь: от 3202₽",83.008339,55.120676
423,423,Уют,"Индустриальный мкр., д.13а, Искитим","Уют по адресу Индустриальный мкр., д.13а, Искитим. Минимальная стоимость в отеле 'Уют' за ночь: от 3122₽",83.306795,54.628298
424,424,Welcome na Detskom proezde,"Detskiy Ave., 5, Новосибирск","Welcome na Detskom proezde по адресу Detskiy Ave., 5, Новосибирск. Минимальная стоимость в отеле 'Welcome na Detskom proezde' за ночь: от 3202₽",82.92043,55.030204
425,425,Room Apart (Рум Апарт) на улице Ядринцевская,"ул. Ядринцевская, 71, Новосибирск","Room Apart (Рум Апарт) на улице Ядринцевская по адресу ул. Ядринцевская, 71, Новосибирск. Минимальная стоимость в отеле 'Room Apart (Рум Апарт) на улице Ядринцевская' за ночь: от 3355₽",82.935045,55.034879
426,426,Меблированная комната Goluboe Ozero,"Морская улица, 50, Бердск","Меблированная комната Goluboe Ozero по адресу Морская улица, 50, Бердск. Минимальная стоимость в отеле 'Меблированная комната Goluboe Ozero' за ночь: от 4440₽",83.034498,54.785325
427,427,Гостиный Двор на улице Гоголя,"ул. Гоголя, 26, Новосибирск","Гостиный Двор на улице Гоголя по адресу ул. Гоголя, 26, Новосибирск. Минимальная стоимость в отеле 'Гостиный Двор на улице Гоголя' за ночь: от 2373₽",82.926745,55.042478
428,428,Жилое Помещение Просторная Двушка в Центре Левобережья у Монумента Славы,"2-й переулок Крашенинникова, д. 6, Новосибирск","Жилое Помещение Просторная Двушка в Центре Левобережья у Монумента Славы по адресу 2-й переулок Крашенинникова, д. 6, Новосибирск. Минимальная стоимость в отеле 'Жилое Помещение Просторная Двушка в Центре Левобережья у Монумента Славы' за ночь: от 3137₽",82.866028,54.983169
429,429,Viaggio Aparts (Виаджио Апартс) на улице Овражная,"ул. Овражная, 3, Новосибирск","Viaggio Aparts (Виаджио Апартс) на улице Овражная по адресу ул. Овражная, 3, Новосибирск. Минимальная стоимость в отеле 'Viaggio Aparts (Виаджио Апартс) на улице Овражная' за ночь: от 4214₽",82.918615,55.058946
430,430,Ya doma!,"630000, Russia, Novosibirsk, apartments are located at different addresses, Новосибирск","Ya doma! по адресу 630000, Russia, Novosibirsk, apartments are located at different addresses, Новосибирск. Минимальная стоимость в отеле 'Ya doma!' за ночь: от 3202₽",82.92043,55.030204
431,431,Аппартаменты на Коммунистической 26-3,"улица Коммунистическая, дом 26, Новосибирск","Аппартаменты на Коммунистической 26-3 по адресу улица Коммунистическая, дом 26, Новосибирск. Минимальная стоимость в отеле 'Аппартаменты на Коммунистической 26-3' за ночь: от 1870₽",82.916279,55.022386
